Equation: (-5.0*x + -5.0* y) / ( -5.0*x + -5.0* y) ; MojoFM: 78.57
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + -1.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + -1.0* y) ; MojoFM: 28.0
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + -0.5* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 0.0* y) ; MojoFM: 74.07
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 0.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 1.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 1.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 2.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 2.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 3.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 3.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 4.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 4.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.0*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -5.0* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -4.5* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -4.0* y) ; MojoFM: 53.85
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -3.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -3.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -2.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -2.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -1.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -1.0* y) ; MojoFM: 25.0
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + -0.5* y) ; MojoFM: 44.0
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 0.0* y) ; MojoFM: 74.07
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 0.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 1.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 1.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 2.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 2.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 3.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 3.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 4.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 4.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 3.5*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -5.0* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -4.5* y) ; MojoFM: 53.85
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -4.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -3.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -3.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -2.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -2.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -1.5* y) ; MojoFM: 33.33
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -1.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 0.0* y) ; MojoFM: 74.07
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 0.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 1.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 1.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 2.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 2.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 3.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 3.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 4.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 4.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 4.0*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -5.0* y) ; MojoFM: 53.85
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -4.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -4.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -3.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -3.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -2.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -2.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -1.5* y) ; MojoFM: 28.0
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -1.0* y) ; MojoFM: 37.5
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + -0.5* y) ; MojoFM: 57.69
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 0.0* y) ; MojoFM: 74.07
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 0.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 1.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 1.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 2.0* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 2.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 3.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 3.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 4.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 4.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 4.5*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -5.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -4.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -4.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -3.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -3.0* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -2.5* y) ; MojoFM: 39.29
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -2.0* y) ; MojoFM: 26.92
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -1.5* y) ; MojoFM: 44.0
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -1.0* y) ; MojoFM: 39.13
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + -0.5* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 0.0* y) ; MojoFM: 74.07
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 0.5* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 1.0* y) ; MojoFM: 66.67
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 1.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 2.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 2.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 3.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 3.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 4.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 4.5* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.0* y) / ( 5.0*x + 5.0* y) ; MojoFM: 70.37
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 0.5* y) ; MojoFM: 33.33
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 1.0* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 1.5* y) ; MojoFM: 29.17
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 2.0* y) ; MojoFM: 76.92
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 2.5* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 3.0* y) ; MojoFM: 77.78
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 3.5* y) ; MojoFM: 84.62
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 4.0* y) ; MojoFM: 81.48
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 4.5* y) ; MojoFM: 76.92
Equation: (-4.0*x + 3.5* y) / ( -5.0*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 0.5* y) ; MojoFM: 33.33
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 1.0* y) ; MojoFM: 33.33
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 1.5* y) ; MojoFM: 20.83
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 2.0* y) ; MojoFM: 38.46
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 2.5* y) ; MojoFM: 72.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 3.0* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 3.5* y) ; MojoFM: 73.08
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 4.0* y) ; MojoFM: 76.92
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 4.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -4.5*x + 5.0* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 0.5* y) ; MojoFM: 33.33
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 1.0* y) ; MojoFM: 32.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 2.0* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 2.5* y) ; MojoFM: 72.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 3.0* y) ; MojoFM: 73.08
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 3.5* y) ; MojoFM: 78.57
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 4.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 4.5* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -4.0*x + 5.0* y) ; MojoFM: 44.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 0.5* y) ; MojoFM: 48.15
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 1.0* y) ; MojoFM: 36.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 1.5* y) ; MojoFM: 73.08
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 2.0* y) ; MojoFM: 72.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 2.5* y) ; MojoFM: 84.62
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 3.0* y) ; MojoFM: 81.48
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 3.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 4.0* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 4.5* y) ; MojoFM: 72.0
Equation: (-4.0*x + 3.5* y) / ( -3.5*x + 5.0* y) ; MojoFM: 76.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 0.5* y) ; MojoFM: 65.38
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 1.0* y) ; MojoFM: 20.83
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 1.5* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 2.0* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 2.5* y) ; MojoFM: 81.48
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 3.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 3.5* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 4.0* y) ; MojoFM: 76.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 4.5* y) ; MojoFM: 50.0
Equation: (-4.0*x + 3.5* y) / ( -3.0*x + 5.0* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 0.5* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 1.0* y) ; MojoFM: 76.92
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 1.5* y) ; MojoFM: 77.78
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 2.0* y) ; MojoFM: 81.48
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 2.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 3.0* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 3.5* y) ; MojoFM: 76.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 4.0* y) ; MojoFM: 50.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 4.5* y) ; MojoFM: 50.0
Equation: (-4.0*x + 3.5* y) / ( -2.5*x + 5.0* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 0.5* y) ; MojoFM: 32.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 1.0* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 1.5* y) ; MojoFM: 73.08
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 2.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 2.5* y) ; MojoFM: 44.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 3.0* y) ; MojoFM: 50.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 3.5* y) ; MojoFM: 34.62
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 4.0* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 4.5* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -2.0*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 0.5* y) ; MojoFM: 20.83
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 1.0* y) ; MojoFM: 60.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 1.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 2.0* y) ; MojoFM: 76.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 2.5* y) ; MojoFM: 48.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 3.0* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 3.5* y) ; MojoFM: 44.0
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 4.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 4.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.5*x + 5.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -5.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -4.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -4.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -3.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -3.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -2.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -2.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -1.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -1.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + -0.5* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 0.0* y) ; MojoFM: 40.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 0.5* y) ; MojoFM: 64.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 1.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 1.5* y) ; MojoFM: 50.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 2.0* y) ; MojoFM: 56.0
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 2.5* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 3.0* y) ; MojoFM: 69.23
Equation: (-4.0*x + 3.5* y) / ( -1.0*x + 3.5* y) ; MojoFM: 69.23
